file_path,label,entropy,num_fonts,num_suspicious_js,num_hex_patterns
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/04fidart.pdf,0,7.636098105163761,124,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/04finkelstein.pdf,0,7.601828483463504,14,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/04ludasa.pdf,0,7.6255263571834435,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/04spintr.pdf,0,7.765506692772637,98,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/050201f.pdf,0,7.177227701577097,13,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/050202f.pdf,0,7.11848150657327,6,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/050203f.pdf,0,7.43029182646383,34,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/050societyaa.pdf,0,7.341788108936504,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/051001f.pdf,0,7.587295975259533,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/051801f.pdf,0,7.490877428952172,32,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/051802f.pdf,0,7.562914726001504,12,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/051nfais.pdf,0,7.853195475474528,38,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/052005-lore.pdf,0,7.39402590461244,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/055.pdf,0,7.176666253665863,1,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/055201f.pdf,0,7.377995907952686,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/055202f.pdf,0,7.57169186549982,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/055203f.pdf,0,7.566029658254416,36,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/056arromdee.pdf,0,7.282315285272087,35,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/058hull.pdf,0,7.107064928539973,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/059siia.pdf,0,7.4499965257403,41,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/05co1120sfigb.pdf,0,6.307560047661936,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/05co1120sfige.pdf,0,6.260963643864607,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/05co1120sfigf.pdf,0,6.302649346085699,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/05eonta.pdf,0,7.634017285978979,44,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/05lohmann.pdf,0,7.376434512602303,39,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/060901f.pdf,0,7.238791345625055,17,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/060902f.pdf,0,7.073189734789195,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/061701f.pdf,0,6.987161330249944,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/061702f.pdf,0,7.317477661008909,6,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/061703f.pdf,0,7.266304412897244,19,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/062201f.pdf,0,6.9836588788514335,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/041413future-music-coalition.pdf,0,7.881572926621707,22,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/044101f.pdf,0,7.659950657012438,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/052501f.pdf,0,7.181328735804742,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/062701f.pdf,0,7.523559817476141,17,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072005-lore.pdf,0,7.63768543054361,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07cofigbs.pdf,0,7.12575776461996,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/082801f.pdf,0,7.962562712729208,17,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08pareturnsnap.pdf,0,7.396755902319606,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/093801f.pdf,0,7.562626016007996,38,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/100502f.pdf,0,7.622781654966899,19,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/106hallpbs.pdf,0,6.771508716946449,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/11382f.pdf,0,7.932431599866944,40,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/11eofallbulteorg.pdf,0,7.922529190500237,78,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/12-0032.pdf,0,7.906309586220857,3,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/121202f.pdf,0,7.940331774714317,31,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/1233031.pdf,0,4.031273252998361,0,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/062801f.pdf,0,7.563432746049697,10,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/064301f.pdf,0,7.645232932722339,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/064401f.pdf,0,7.121164507161668,14,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/064601f.pdf,0,7.3774212964227806,24,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/064602f.pdf,0,7.575573936566007,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/065101f.pdf,0,7.216246999360969,12,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/069.pdf,0,7.043399052748582,9,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/069hull_gorden.pdf,0,7.182742626035567,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/06cofigbs.pdf,0,7.0561903869475415,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/06cofiges.pdf,0,6.942844377097235,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/06cofigfs.pdf,0,6.7391309059477535,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/06itcorptaxsnap.pdf,0,7.484858375507211,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/06weisman.pdf,0,6.648774910822159,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/070401f.pdf,0,7.389780418978772,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/071701f.pdf,0,7.384444924181802,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/071702f.pdf,0,7.958749556732875,18,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/071801f.pdf,0,7.411046376398058,30,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072.pdf,0,6.8722052942030505,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072101f.pdf,0,7.566428317113466,47,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072501f.pdf,0,7.538549471869084,19,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072502f.pdf,0,7.482122569420225,27,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/072perlman.pdf,0,6.929878178043307,11,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/073.pdf,0,7.895903819937208,0,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/073301f.pdf,0,7.385718673962315,18,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/073801f.pdf,0,7.287670572812709,61,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/073802f.pdf,0,7.4550770783599605,29,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/073oram_cpsr.pdf,0,6.998307385669485,10,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/074401f.pdf,0,7.434433554802508,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/0745018.pdf,0,7.738473383601687,32,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/074hoy_dvdcca.pdf,0,6.717890269715987,14,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/075001f.pdf,0,7.703978600993773,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/075201f.pdf,0,6.839810868267036,123,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/075smith_nlm.pdf,0,6.666628525113482,10,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/076mcgivern_ascap.pdf,0,6.960350819320362,19,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/077sigall_riaa.pdf,0,6.843715203873446,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07cofiges.pdf,0,6.99820773697434,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07cofigfs.pdf,0,6.744377718815062,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07eocharitiessnap.pdf,0,7.149401359204023,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07eocharteobull.pdf,0,7.431151498987361,115,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07pfound.pdf,0,7.955518089818739,2,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppscecco.pdf,0,7.789310855394857,33,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppsdiamond.pdf,0,7.6925932014024765,74,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppsjohnson.pdf,0,7.809883451638152,60,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppsliu.pdf,0,7.80172981162457,92,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppsmilleville.pdf,0,7.808141962372849,28,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07rppsweber.pdf,0,7.817804006052369,36,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07tyrrell.pdf,0,7.607779941115273,15,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07ubgraph1.pdf,0,7.732458884849474,1,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/07ubgraph2.pdf,0,7.955407825715832,1,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/080101f.pdf,0,7.342452784692522,62,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/081401.pdf,0,6.30931581742549,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/082005-lore.pdf,0,7.677241037549015,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/082802f.pdf,0,7.910158126764602,11,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/082803f.pdf,0,7.830644132758745,17,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/082804f.pdf,0,7.611271233607658,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/083hendrix_ala.pdf,0,6.927944986725449,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084101f.pdf,0,7.685470908962303,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084201f.pdf,0,7.659082324328096,9,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084301f.pdf,0,7.411669230752539,25,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084601f.pdf,0,7.580487963706891,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084602f.pdf,0,7.681423359662654,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/084doyle_amp.pdf,0,7.4570384137450345,35,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/085201f.pdf,0,7.593174915616324,10,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/088brown_naa.pdf,0,7.747717283923639,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08fallbulforcorpper.pdf,0,6.891153757382866,139,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08fallbulsolprop.pdf,0,7.606627158143171,285,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08fallbultebond.pdf,0,7.628526104871633,128,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08inccsnap.pdf,0,7.933994276008743,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08inratesharesnap.pdf,0,7.937065559623718,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08perkins.pdf,0,7.612716145339891,33,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08pfsnap.pdf,0,7.352994981227239,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08rpgangiunece.pdf,0,7.531114399109312,30,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08rpjohnson.pdf,0,7.752402319365688,34,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08rppsbryant.pdf,0,7.947374242349888,53,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08rpscali.pdf,0,7.9391642996756415,56,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/08rpweber.pdf,0,7.963247398428593,10,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/090801f.pdf,0,7.955019006676409,23,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/090maddux.pdf,0,7.543098249659303,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/091macarthur.pdf,0,7.625823025404003,21,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/092005-lore.pdf,0,7.634776598497831,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/092101f.pdf,0,7.583072056494672,26,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/092102f.pdf,0,7.7825839039953655,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/092103f.pdf,0,7.6660603228324575,37,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/092greenman.pdf,0,7.018608724022562,3,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/0930029.pdf,0,7.8594689879744655,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/093701f.pdf,0,7.606676842288576,17,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/094301f.pdf,0,7.953328240914597,13,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/094302f.pdf,0,6.475122985319564,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/094rodgers_hrrc.pdf,0,6.350171069253247,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/095001f.pdf,0,7.542100317031913,12,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/098bmi.pdf,0,6.422760094465883,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09crocker.pdf,0,7.763330655160036,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09ebsnap.pdf,0,7.30028964578132,10,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09estrustsnap.pdf,0,7.507487165621255,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09fallbulchar.pdf,0,7.349001322077698,66,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09fallbulfodcorp.pdf,0,7.466553399499501,132,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09in01gender.pdf,0,7.100588152842459,4,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09inratesnap.pdf,0,7.929566048795454,5,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09rplatereturnsps.pdf,0,7.510196588385354,41,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/09sumbulcoftc.pdf,0,7.620798000611892,278,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/0_ea-2a_1108.pdf,0,7.689955166084876,157,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/1-meredith-filak.pdf,0,7.9870645612071405,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/10-13_comm.pdf,0,7.738930607048783,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/100301f.pdf,0,7.5658248917692825,19,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/100501f.pdf,0,7.611297845447427,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/100901f.pdf,0,7.544130113263853,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/100902f.pdf,0,7.589687596606963,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/1010cole.pdf,0,7.819647631071097,0,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/101501f.pdf,0,7.553245644127031,15,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/101502f.pdf,0,7.5994186430782795,48,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/101watkins.pdf,0,6.9980780521011505,7,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/102601f.pdf,0,7.768853102064387,10,1,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/102602f.pdf,0,7.687245673886653,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/102901f.pdf,0,7.583136635737821,28,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/103001f.pdf,0,7.394247674401078,8,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/103002f.pdf,0,7.403645169872465,63,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/103101f.pdf,0,7.889003858096625,18,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/103901f.pdf,0,7.884084670158939,16,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/103hommedieu.pdf,0,7.4156801484463974,11,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/105.pdf,0,6.634717344605606,6,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/105001f.pdf,0,7.922419211824538,22,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/105101f.pdf,0,7.887480982373065,36,0,1
/home/farhad/Desktop/data/datasets/smal-cic-pdf-malware/Benign/Ben01/105reedelsevier.pdf,0,7.4224439947290275,12,0,1
